"date","Mcomplete","Stdcomplete","Mlast300","Mlast200","Mlast100","MinCompl","Q25Compl","Q50Compl","Q75Compl","MaxCompl"
"37894",2015-03-23 05:38:49,45.4809590973202,3.17986980239585,45.6589595375723,46.0530973451327,46.9107142857143,38,43,46,48,53
"37701",2015-03-24 05:37:39,43.9631811487482,3.09535753071401,43.6494252873563,43.6324786324786,43.8983050847458,37,42,44,46,52
"38146",2015-03-25 05:36:51,46.0381355932203,3.66835358415238,44.8546511627907,43.6637931034483,42.7796610169492,38,43,46,49,53
"37486",2015-03-27 05:20:00,44.0765625,3.5279453199775,45.6608187134503,45.8608695652174,47,36,42,44,47,52
"37956",2015-03-28 06:01:39,44.2751479289941,3.9148004982435,45.1169590643275,45.4955752212389,44.2413793103448,37,41,44.5,48,52
"37659",2015-03-29 07:26:23,43.2941176470588,3.04507003565522,44.9122807017544,44.904347826087,45.5614035087719,36,41,44,46,49
"37772",2015-03-30 06:36:42,41.1791277258567,2.77733199832185,41.6723163841808,41.7966101694915,41.9322033898305,36,39,41,43,49
"37874",2015-03-31 06:34:26,42.9984326018809,2.9921399997368,43.5344827586207,43.8260869565217,43.6610169491525,37,41,43,45,52
"37913",2015-04-01 06:43:37,43.4818941504178,4.00475042603571,45.6279069767442,43.5128205128205,42.4,38,40,43,46,54
"37431",2015-04-02 06:43:04,45.6468699839486,2.88590972033721,46.2011834319527,45.8849557522124,45.3508771929825,39,44,46,48,52
"38124",2015-04-03 07:14:41,45.1718963165075,3.34866849489295,46.8035714285714,45.9646017699115,44.859649122807,38,43,45,48,54
"37488",2015-04-04 07:34:30,44.963141025641,2.22713177895207,45.3040935672515,45.5614035087719,44.5344827586207,40,43,45,46,50
"37424",2015-04-05 07:27:36,44.7851351351351,2.72085030252001,44.3238636363636,44.6186440677966,43.0338983050847,39,43,45,47,51
"37314",2015-04-06 07:23:18,45.9166666666667,2.9901609440798,47.6432748538012,46.1666666666667,45.0689655172414,38,44,46,48,55
"37863",2015-04-07 06:43:12,44.0484114977307,2.57389306365675,44.6988636363636,44.198275862069,44.1864406779661,39,42,44,46,50
"37469",2015-04-08 06:33:17,44.4037184594954,3.10311905295297,44.8901734104046,44.6293103448276,43.3448275862069,38,42,44,47,53
"38035",2015-04-09 06:33:53,47.2905317769131,3.28375001064796,47.4941176470588,46.8260869565217,46.3898305084746,42,45,47,49,56
"37644",2015-04-10 06:33:35,50.2638230647709,3.5916881780918,48.4491017964072,47.6785714285714,46.5263157894737,43,48,49,52,62
"37794",2015-04-11 06:58:36,46.0355555555556,3.44502106359098,47.7083333333333,46.8761061946903,44.9137931034483,39,43,45,48,55
"37632",2015-04-12 06:35:15,46.4748520710059,2.97559766426277,47.5952380952381,46.6929824561403,45.3965517241379,39,44,46,49,55
"37755",2015-04-13 06:41:42,46.9756097560976,3.54984728622752,47.3502824858757,46.6386554621849,46.9833333333333,41,44,46,49,58
"38036",2015-04-14 06:33:34,47.5342657342657,3.28861683471774,48.1117647058824,49.1545454545455,45.9824561403509,41,45,47,50,57
"37594",2015-04-15 06:23:36,44.3841961852861,2.83605144964494,45.3546511627907,45.4736842105263,45.448275862069,38,42,44,46,52
"37529",2015-04-16 06:22:12,42.7065693430657,3.58440833282527,45.2571428571429,43.271186440678,41.1,38,40,42,43,56
"37687",2015-04-17 06:35:39,45.2354609929078,2.84717600199415,46.7692307692308,46.1842105263158,48.625,40,43,45,48,51
"37771",2015-04-18 07:00:38,52.7619047619048,4.09518254173429,56.5705128205128,55.1619047619048,53.8518518518519,45,50,52,56,62
"37664",2015-04-19 07:43:22,47.7831325301205,4.17432558553153,48.0838323353293,47.8198198198198,47.5263157894737,40,45,47,50,58
"37737",2015-04-20 06:23:44,40.0789473684211,2.23237749622667,40.7127071823204,40.3770491803279,41.4067796610169,36,38,40,42,45
"37549",2015-04-21 06:33:12,44.8455988455988,2.97739049450381,43.3707865168539,43.5546218487395,43.6451612903226,38,43,44,47,52
"37479",2015-04-22 06:25:12,41.7307189542484,2.44481717658618,41.7401129943503,41.4661016949153,41.4745762711864,36,40,42,44,48
"37858",2015-04-23 06:29:04,44.5629139072848,3.26614100540724,45.1046511627907,45.6315789473684,46.3684210526316,39,42,45,46,56
"38086",2015-04-24 06:34:26,45.5697151424288,3.87250030696487,43.6091954022989,44.4869565217391,44.7413793103448,39,42,45,48,57
"37405",2015-04-25 06:52:03,44.5685997171146,3.72903448335807,46.9526627218935,45.9035087719298,43.6896551724138,37,42,45,47,55
"37981",2015-04-26 07:14:00,42.7458143074581,3.4136899313167,42.0852272727273,42.2564102564103,41.864406779661,37,40,43,44,55
"37498",2015-04-27 06:43:32,40.9578313253012,2.41126669086233,41.0837988826816,41.5882352941176,41.3728813559322,37,39,41,43,48
"37960",2015-04-28 06:42:16,42.5577507598784,2.97690385754297,42.5307262569832,42.9333333333333,42.7833333333333,36,40,42,44,51
"37246",2015-04-29 06:20:52,43.1268436578171,2.94385960481512,43.2628571428571,43.1025641025641,44.6491228070175,37,41,43,46,50
"37683",2015-04-30 06:23:21,42.3313161875946,3.01873989236448,42.4180790960452,41.6666666666667,40.6333333333333,36,40,42,45,50
